Area,Base Constraint,Length,Structural Usage,Unconnected Height,Volume,Assembly Code,Width
30.00976,PLAN 01 Teknik,5260,1,6358,16.2052704,211,540
6.96695,PLAN 01,5050,1,3983,2.75194525,211,395
7.196449473,PLAN 02,8149.999403,1,883,3.885552916,211,540
22.36402143,PLAN 01,4340.000277,1,5153,12.07425272,211,540
45.22534857,PLAN 01,10599.99972,1,5153,24.38443198,211,540
36.62632505,PLAN 01,6655.000009,1,5303,19.77821553,211,540
35.48337,PLAN 01,6945,1,4918,19.15242925,211,540
17.19149035,PLAN 01,6410.000072,1,4918,9.240386591,211,540
6.563700345,PLAN 02,4170.000205,1,1683,3.468348182,211,540
5.8812,PLAN 02,4170,1,1508,3.099798,211,540
4.537,PLAN 03,7015,1,650,0.3172975,211,70
8.0752,PLAN 02,7480,1,4533,3.3462485,211,540
2.61385,PLAN 02,4225,0,610,0.313662,211,120
6.688650006,PLAN 02,11025.00001,0,610,0.802638001,211,120
0.053525,Stuen,11732.5,0,4282,0.01980425,213,370
163.8267995,Stuen,54480,0,5400,54.14432589,213,370
35.29957153,Stuen,10387.99654,0,5200,11.95589127,213,370
66.60084413,Stuen,24275,0,4992,21.95394747,213,370
27.09408,Stuen,9287.5,0,4992,8.761325943,213,370
62.25111189,Stuen,19268,0,5392,20.98423101,213,370
19.639047,6. sal,12210,0,3800,6.854151842,213,420
22.930342,7. sal,12416,0,4934,6.508680159,213,420
53.050544,7. sal,30386,0,4934,15.65678287,213,420
34.942782,7. sal,12206,0,4934,11.51128348,213,420
47.43614881,6. sal,30200.67784,0,3800,16.77080445,213,420
23.9337231,6. sal,12420,0,3800,8.861263134,213,420
51.14602,7. sal,30206,0,4934,15.47677764,213,420
28.30841526,2. sal,12629.70569,0,3800,10.76738775,213,420
161.7232134,2. sal,72436.78308,0,3800,52.84697773,213,420
134.3723811,2. sal,60805.73265,0,3800,43.98121441,213,420
81.2254114,2. sal,35028.32123,0,3800,26.56475948,213,420
27.55282,3. sal,12420,0,3800,10.4532222,213,420
66.83442,3. sal,30420,0,3800,25.68105138,213,420
41.6714,3. sal,18420,0,3800,15.73168079,213,420
21.49162,4. sal,12420,0,3800,8.060326767,213,420
33.83343,4. sal,18420,0,3800,10.72613783,213,420
46.33305882,4. sal,34609.69373,0,3800,16.4476059,213,420
24.37997211,4. sal,18433.47372,0,3800,8.950127546,213,420
19.41122,5. sal,12210,0,4534,7.023212356,213,420
50.27742832,5. sal,30419.67784,0,4534,17.8951732,213,420
26.084394,5. sal,15267,0,4534,7.707172745,213,420
61.34987216,5. sal,34591.48426,0,4534,17.74625822,213,420
55.02323575,5. sal,34449.47372,0,4534,15.58028639,213,420
47.72584471,6. sal,30420,0,3800,16.77282625,213,420
68.73455273,5. sal,42173.80759,0,4534,19.88861207,213,420
3.85723,5. sal,2496,0,4534,1.256116104,213,420
40.9604,3. sal,19020,0,3800,15.6078228,213,420
6.387535,3. sal,3000,0,3800,2.539549635,213,420
33.46114,4. sal,18999,0,3800,10.61808109,213,420
4.55219,4. sal,3060,0,3800,1.346705542,213,420
70.27343623,3. sal,39056.94243,0,3800,26.28855399,213,420
2.698,3. sal,500,0,3800,0.829407,213,420
54.47022,4. sal,30420,0,3800,20.31579287,213,420
53.16803623,4. sal,39056.94243,0,3800,19.10310041,213,420
2.698,4. sal,500,0,3800,0.829407,213,420
63.79631998,5. sal,39095.94243,0,4534,18.40257972,213,420
75.67397524,3. sal,42042.09217,0,3800,28.30856054,213,420
56.38238044,4. sal,42042.09217,0,3800,20.4680455,213,420
3.109201725,3. sal,479.8512845,0,3800,0.731396909,213,420
3.109201725,4. sal,479.8512845,0,3800,0.731396909,213,420
3.684979822,5. sal,479.8512845,0,4534,0.946244767,213,420
2.6638,4. sal,491,0,3800,0.688320678,213,420
81.25881773,2. sal,37640.91515,0,3800,27.4740794,213,420
59.8572323,3. sal,34609.69373,0,3800,22.38987548,213,420
30.71804478,3. sal,18433.47372,0,3800,11.59535648,213,420
33.19459331,1. sal,12629.70569,0,4467,12.68340843,213,420
189.888176,1. sal,72440.91515,0,4467,72.69595713,213,420
157.588609,1. sal,60805,0,4467,60.23259719,213,420
93.561528,1. sal,37282,0,4467,36.09313414,213,420
89.61900191,1. sal,35025,0,4467,34.22898131,213,420
1.9,3. sal,290,0,3800,0.669009,213,420
4.77125,PLAN 03,8901,0,550,0.95425,213,200
7.04,PLAN 03,12540,0,550,2.2528,213,320
1.273249995,PLAN 03,2474.999991,0,550,0.407439998,213,320
4.6585,PLAN 03,8470,0,550,1.49072,213,320
0.66,PLAN 03,1200,0,550,0.132,213,200
1.056,PLAN 03,1920,0,550,0.33792,213,320
8.283,PLAN 02,14740,0,550,1.6566,213,200
8.3105,PLAN 02,15370,0,550,2.65936,213,320
8.283,PLAN 02,14740,0,550,2.65056,213,320
8.3105,PLAN 02,15370,0,550,2.65936,213,320
8.73675,PLAN 02,15725,0,550,2.79576,213,320
8.426,PLAN 02,15580,0,550,1.6852,213,200
2.83525,PLAN 02,5055,0,550,0.56705,213,200
8.5745,PLAN 02,15650,0,550,2.74384,213,320
5.7255,PLAN 02,10410,0,550,1.83216,213,320
17.61370002,PLAN 02,27098.00003,0,650,5.636384006,213,320
3.495049994,PLAN 02,5276.99999,0,650,0.699009999,213,200
2.84375,PLAN 02,4475,0,650,0.56875,213,200
12.8662,6. sal,5168,0,2900,1.5310778,214,119
9.87506,6. sal,3879,0,2470,1.17513214,214,119
12.86488,6. sal,6459,0,2632,1.53092072,214,119
9.340968,6. sal,3549,0,2632,1.111575192,214,119
8.298528,6. sal,3879,0,2632,0.987524832,214,119
8.401736,6. sal,3879,0,2632,0.999806584,214,119
7.880208,6. sal,2994,0,2632,0.937744752,214,119
10.209528,6. sal,3879,0,2632,1.214933832,214,119
13.135976,6. sal,6443,0,2632,1.563181144,214,119
7.235368,6. sal,2749,0,2632,0.861008792,214,119
6.92216,6. sal,2749,0,2632,0.82373704,214,119
16.68688,6. sal,6459,0,2632,1.98573872,214,119
7.567,6. sal,2994,0,2632,0.900473,214,119
16.644768,6. sal,6443,0,2632,1.980727392,214,119
7.98532,6. sal,3879,0,2632,0.95025308,214,119
10.522736,6. sal,3879,0,2632,1.252205584,214,119
9.89632,6. sal,3879,0,2632,1.17766208,214,119
26.18735647,3. sal,39020.77758,0,670,3.515075125,214,144
9.578105816,3. sal,18427.39836,0,520,1.248070362,214,144
23.17749203,3. sal,34905.36434,0,670,3.123883466,214,144
28.40253184,3. sal,42083.81937,0,685,3.785632874,214,144
8.22302,5. sal,15741.5,0,520,1.04509588,214,144
7.9376,5. sal,15280,0,520,0.947077375,214,144
1.03298,5. sal,2158.5,0,520,0.133312647,214,144
1.444503095,3. sal,2934.890567,0,520,0.189634331,214,144
0.281344,3. sal,435,0,628,0.040513536,214,144
8.777837345,3. sal,41926.0389,0,208.8944605,1.491915089,214,170
8.169720114,3. sal,18556.32504,0,525,1.388055072,214,170
22.24745492,3. sal,42386.7681,0,675,3.778323222,214,170
18.52523383,3. sal,35038.37813,0,675,3.126402825,214,170
20.56508202,6. sal,38920.34081,0,905,3.484289134,214,170
7.722915,5. sal,18416,0,525,1.31289555,214,170
7.98744,5. sal,19012,0,525,1.35027855,214,170
8.10959,5. sal,15280,0,905,1.3786303,214,170
18.85206488,5. sal,34647.56028,0,905,3.192661739,214,170
18.15156283,5. sal,34445.8721,0,905,3.060913623,214,170
1.54772,5. sal,2500,0,905,0.2631124,214,170
22.43936954,5. sal,42175.34304,0,905,3.792627827,214,170
15.14944,7. sal,30412,0,835,2.56333905,214,170
15.14944,7. sal,30412,0,835,2.5754048,214,170
7.556418,7. sal,12412,0,835,1.266421548,214,170
6.209408,7. sal,12412,0,835,1.04353361,214,170
1.183895,4. sal,2996,0,525,0.1936759,214,170
32.98990683,6. sal,15352.55487,0,2120,5.933867514,214,180
13.2837051,6. sal,6227.798792,0,2120,2.374273792,214,180
27.5991018,6. sal,13163.59632,0,2120,4.950339182,214,180
27.31113983,6. sal,12692.658,0,2120,4.91239547,214,180
21.10360777,6. sal,9954.531968,0,2120,3.798649399,214,180
20.6064,6. sal,9900,0,2120,3.709152,214,180
24.38792701,6. sal,11313.78403,0,2120,4.386217162,214,180
27.67763002,6. sal,13226.52222,0,2120,4.978363703,214,180
25.69483695,6. sal,12110.25098,0,2120,4.621460952,214,180
27.63888086,6. sal,13028.24431,0,2120,4.971388854,214,180
21.18919573,6. sal,9985.940012,0,2120,3.810445532,214,180
24.72151018,6. sal,11652.12607,0,2120,4.446262133,214,180
6.0671,6. sal,3236.5,0,2470,1.1345477,214,187
15.43150385,6. sal,6405,0,2982,2.885690913,214,187
4.48791,6. sal,1598.5,0,2982,0.83923917,214,187
11.396406,6. sal,4626.5,0,2982,2.131127922,214,187
4.340154,6. sal,2340.5,0,2982,0.811608798,214,187
15.40263817,6. sal,13107.1776,0,1190,4.891714946,214,318
13.76505747,6. sal,11731.05935,0,1190,4.370964281,214,318
12.47537229,6. sal,10064.87329,0,1260,3.960472396,214,318
24.37230285,6. sal,13366.43978,0,1846.015193,7.740582064,214,318
16.35798725,6. sal,13462.9608,0,1230,5.195303382,214,318
23.81646119,6. sal,12965.74187,0,1821.363868,7.392894324,214,318
13.68220489,6. sal,11254.11903,0,1230,4.228883936,214,318
10.97054449,6. sal,6517.938102,0,1684.488223,3.321475464,214,318
5.119343625,6. sal,4805.57487,0,1095,1.519290577,214,318
22.16115846,6. sal,12210.81074,0,1820.56002,7.037573423,214,318
15.09116039,6. sal,12307.33172,0,1230,4.792452438,214,318
21.84205047,6. sal,11864.94493,0,1846.819041,6.935957536,214,318
14.66574543,6. sal,11961.4659,0,1230,4.657170481,214,318
19.65982475,6. sal,10957.79689,0,1821.363868,6.242145031,214,318
13.39532425,6. sal,10838.60316,0,1230,4.253176547,214,318
19.02103615,6. sal,10611.68808,0,1820.56002,6.039014528,214,318
12.96964254,6. sal,10582.52047,0,1230,4.117809763,214,318
17.1727484,6. sal,10265.6536,0,1699.957471,5.451899939,214,318
12.54427391,6. sal,10236.69231,0,1230,3.982542539,214,318
9.0047,Stuen,2765,0,5860,2.50392204,214,327
9.742610663,Stuen,1796.935382,0,4992,2.87267918,214,327
52.82363487,Stuen,10726.31021,0,4942,16.51744511,214,327
10.84049495,6. sal,11872.99439,0,900,3.401500409,214,344
26.50317364,6. sal,29916.02382,0,900,8.24369635,214,344
16.38900002,PLAN 01,10440.00001,0,2300,0.819450001,214,50
4.56755,PLAN 04,7027,1,650,0.8769696,214,192
4.69235,PLAN 04,7027,1,650,0.9009312,214,192
37.86885,PLAN 02,7470,0,5173,11.360655,214,300
119.0049954,PLAN 02,18530,0,8337.8,30.4691993,214,300
99.00202517,PLAN 02,11269.99979,0,5183,23.85475696,214,300
2.309125,PLAN 04,3648.5,1,650,0.443352,214,192
4.56755,PLAN 04,7027,1,650,0.8769696,214,192
2.433925,PLAN 04,3648.5,1,650,0.4673136,214,192
2.43425,PLAN 04,3649,1,650,0.467376,214,192
4.56755,PLAN 04,7027,1,650,0.8769696,214,192
2.3101,PLAN 04,3650,1,650,0.4435392,214,192
5.75,PLAN 01,2525,0,2300,0.2875,214,50
5.75,PLAN 01,2525,0,2300,0.2875,214,50
33.55123801,PLAN 03,21886,0,1533,6.780856201,214,300
25.53978,PLAN 03,16810,0,1533,5.184592,214,300
17.05655,PLAN 01,4350,0,4533,0.8528275,214,50
48.95640004,PLAN 01,11095.00001,0,4533,2.447820002,214,50
18.3633862,PLAN 02,2800.470306,0,7200,9.144970278,214,500
3.4175,PLAN 04,7027,1,500,0.65616,214,192
3.4175,PLAN 04,7027,1,500,0.65616,214,192
3.4175,PLAN 04,7027,1,500,0.65616,214,192
3.4175,PLAN 04,7027,1,500,0.65616,214,192
3.4175,PLAN 04,7027,1,500,0.65616,214,192
2.4271,PLAN 04,3734,1,650,0.4660032,214,192
2.4271,PLAN 04,3734,1,650,0.4660032,214,192
2.435225,PLAN 04,3650.5,1,650,0.4675632,214,192
2.4271,PLAN 04,3734,1,650,0.4660032,214,192
2.4271,PLAN 04,3734,1,650,0.4660032,214,192
2.310425,PLAN 04,3650.5,1,650,0.4436016,214,192
3.4175,PLAN 04,7027,1,500,0.65616,214,192
3.4175,PLAN 04,7027,1,500,0.65616,214,192
3.4175,PLAN 04,7027,1,500,0.65616,214,192
3.4175,PLAN 04,7027,1,500,0.65616,214,192
3.4025,PLAN 04,6874,1,500,0.65328,214,192
3.4175,PLAN 04,7027,1,500,0.65616,214,192
2.4271,PLAN 04,3734,1,650,0.4660032,214,192
2.4271,PLAN 04,3734,1,650,0.4660032,214,192
2.3101,PLAN 04,3650,1,650,0.4435392,214,192
2.30945,PLAN 04,3649,1,650,0.4434144,214,192
2.4271,PLAN 04,3734,1,650,0.4660032,214,192
3.6,PLAN 02,250,0,7200,1.7946,214,500
18.3633862,PLAN 02,2800.470306,0,7200,9.144970278,214,500
3.6,PLAN 02,250,0,7200,1.7946,214,500
15.4692,PLAN 02,2398.5,0,7200,7.700289,214,500
3.6,PLAN 02,250,0,7200,1.7946,214,500
15.4692,PLAN 02,2398.5,0,7200,7.700289,214,500
3.6,PLAN 02,250,0,7200,1.7946,214,500
8.246680716,PLAN 02,2042.035225,0,3500,1.4294067,214,200
8.246680716,PLAN 02,2042.035225,0,3500,1.4294067,214,200
9.424777961,PLAN 02,2042.035225,0,4000,1.633607657,214,200
9.424777961,PLAN 02,2042.035225,0,4000,1.633607657,214,200
10.60287521,PLAN 02,2042.035225,0,4500,1.837808614,214,200
10.60287521,PLAN 02,2042.035225,0,4500,1.837808614,214,200
5.922800014,PLAN 05,8752.50002,0,670,1.026230627,217,175
16.4753,PLAN 05,24502.5,0,670,2.872717125,217,175
7.244175299,PLAN 04,21700.00018,0,670,1.811043832,217,250
0.9462375,PLAN 04,2300,0,670,0.1370835,217,150
13.77854988,PLAN 04,20489.99982,0,670,0.953491051,217,150
10.6731,PLAN 03,18090,0,590,1.600812,217,150
18.4575143,TAG,6974.999795,0,3421,4.429803432,217,240
22.86938427,TAG,6564.999786,0,3421,5.488652224,217,240
10.53668,TAG,3320,0,3421,2.5288032,217,240
9.71564,TAG,3110,0,3421,2.3317536,217,240
1.430879999,TAG,359.9999998,0,2981,0.3434112,217,240
0.864490027,TAG,410.0000092,0,2981,0.207477607,217,240
3.27179999,TAG,2889.999991,0,1140,0.654359998,217,200
3.27179999,TAG,2889.999991,0,1140,0.654359998,217,200
4.104,TAG,3800,0,1140,0.8208,217,200
3.203199996,TAG,7079.999991,0,440,0.640639999,217,200
1.166000028,TAG,2650.000063,0,440,0.233200006,217,200
2.833599996,TAG,6539.999991,0,440,0.566719999,217,200
0.884400028,TAG,2110.000063,0,440,0.176880006,217,200
4.88835,PLAN 03,9510,0,510,0.7332525,217,150
4.36305,PLAN 03,8630,0,510,0.6544575,217,150
23.13100001,PLAN 02,7100.000009,1,3983,4.626200003,221,200
9.5592,PLAN 02,2670,1,4533,1.91184,221,200
18.15987,PLAN 02,5890,1,4533,3.631974,221,200
71.813475,PLAN 02,29325,1,4533,14.362695,221,200
20.11415,PLAN 02,5320,1,4533,4.02283,221,200
2.429630038,PLAN 02,610.0000095,1,4533,0.485926008,221,200
21.5082,PLAN 02,5500,1,4533,4.30164,221,200
68.91645,PLAN 02,17420,1,4533,20.674935,221,300
11.7858,PLAN 02,2875,1,4533,1.76787,221,150
8.4441,PLAN 02,2875,1,4533,1.235094,221,150
8.612700001,PLAN 02,2175,1,4533,1.291905,221,150
8.612700001,PLAN 02,2175,1,4533,1.291905,221,150
67.88106496,PLAN 02,18054.99999,1,4533,20.36431949,221,300
15.752765,PLAN 02,4105,1,3983,4.7258295,221,300
53.87105907,PLAN 02,12644.99979,1,4533,13.46776477,221,250
25.68898004,PLAN 02,7160.000009,1,4533,6.422245011,221,250
58.29438,PLAN 02,13110,1,4533,17.488314,221,300
51.40523,PLAN 02,13010,1,4533,12.75674439,221,250
1.133249958,PLAN 02,374.9999907,1,4533,0.396637485,221,350
8.612700001,PLAN 02,2175,1,4533,3.44508,221,400
24.9315,PLAN 02,5775,1,4533,9.9726,221,400
28.24059,PLAN 02,6555,1,4533,8.472177,221,300
26.11959,PLAN 02,6555,1,4533,7.835877,221,300
28.82365,PLAN 02,6350,1,4528,5.76473,221,200
16.350215,PLAN 02,4105,1,4533,3.270043,221,200
19.07857,PLAN 02,4790,1,4533,3.815714,221,200
18.62775,PLAN 02,4250,1,4383,3.72555,221,200
7.7061,PLAN 02,1775,1,4533,1.54122,221,200
5.9706,PLAN 02,2300,1,3983,1.162599,221,200
15.69035,PLAN 03,6450,0,3983,3.13807,221,200
28.67760004,PLAN 03,7200.000009,1,4533,5.735520008,221,200
45.61983,PLAN 03,14610,1,4683,9.123966,221,200
46.95585,PLAN 03,12720,1,4683,9.39117,221,200
27.07115,PLAN 03,6550,1,4133,10.82846,221,400
26.62251017,PLAN 03,9254.999991,1,4133,11.45305747,221,370
11.7075,PLAN 03,2300,1,4683,2.3415,221,200
17.57175,PLAN 03,4250,1,4683,3.51435,221,200
8.38605,PLAN 03,1775,1,4533,1.67721,221,200
7.1256,PLAN 03,2300,1,4533,1.393599,221,200
8.612700371,PLAN 03,2175.000082,1,4533,1.291905056,221,150
8.612700371,PLAN 03,2175.000082,1,4533,1.291905056,221,150
58.29437907,PLAN 03,13109.99979,1,4533,17.48831372,221,300
51.40522907,PLAN 03,13009.99979,1,4533,12.75674427,221,250
1.133250328,PLAN 03,375.0000724,1,4533,0.396637615,221,350
33.54420037,PLAN 03,7950.000082,1,4533,13.41768015,221,400
52.28450907,PLAN 03,12644.99979,1,4533,13.07112727,221,250
25.87958004,PLAN 03,7210.000009,1,4528,6.469895011,221,250
28.24059,PLAN 03,6555,1,4533,8.472177,221,300
26.11958907,PLAN 03,6554.999795,1,4533,7.835876721,221,300
15.752765,PLAN 03,4105,1,4533,4.7258295,221,300
25.92624,PLAN 03,6380,1,4533,5.185248,221,200
11.7858,PLAN 03,2875,1,4533,1.76787,221,150
8.444100001,PLAN 03,2875,1,4533,1.235094,221,150
4.306349957,PLAN 03,949.9999906,1,4533,1.076587489,221,250
8.612700371,PLAN 04,2175.000082,1,4533,1.291905056,221,150
8.612700371,PLAN 04,2175.000082,1,4533,1.291905056,221,150
58.29437907,PLAN 04,13109.99979,1,4533,17.48831372,221,300
51.40522907,PLAN 04,13009.99979,1,4533,12.75674427,221,250
1.133250328,PLAN 04,375.0000724,1,4533,0.396637615,221,350
33.54420037,PLAN 04,7950.000082,1,4533,13.41768015,221,400
52.28450907,PLAN 04,12644.99979,1,4533,13.07112727,221,250
25.90428004,PLAN 04,7160.000009,1,4533,6.476070011,221,250
28.24059,PLAN 04,6555,1,4533,8.472177,221,300
26.11958907,PLAN 04,6554.999795,1,4533,7.835876721,221,300
11.7858,PLAN 04,2875,1,4533,1.76787,221,150
8.444100001,PLAN 04,2875,1,4533,1.235094,221,150
4.306349957,PLAN 04,949.9999906,1,4533,1.076587489,221,250
9.1609,PLAN 04,2200,1,4533,1.83218,221,200
14.59675,PLAN 04,4250,1,4533,2.81531,221,200
8.3643,PLAN 04,2200,1,3983,1.67286,221,200
4.82826,PLAN 04,2200,1,4533,0.9498915,221,200
19.21797467,PLAN 04,4824.999918,1,3983,5.765392402,221,300
22.3048,PLAN 04,5600,1,4533,4.46096,221,200
25.80984,PLAN 04,6380,1,4533,5.161968,221,200
24.09715082,PLAN 04,6320.000205,1,3983,7.229145245,221,300
3.983000288,PLAN 04,927.5000724,1,3983,1.194900086,221,300
8.612700328,PLAN 05,2175.000072,1,4533,1.291905049,221,150
8.612700328,PLAN 05,2175.000072,1,4533,1.291905049,221,150
58.29437907,PLAN 05,13109.99979,1,4533,17.48831372,221,300
51.40522907,PLAN 05,13009.99979,1,4533,12.75674426,221,250
1.133250285,PLAN 05,375.0000629,1,4533,0.3966376,221,350
33.54420033,PLAN 05,7950.000072,1,4533,13.41768013,221,400
52.49450907,PLAN 05,12644.99979,1,4533,13.12362727,221,250
28.24059,PLAN 05,6555,1,4533,8.472177,221,300
26.11958907,PLAN 05,6554.999795,1,4533,7.835876721,221,300
11.7858,PLAN 05,2875,1,4533,1.76787,221,150
8.444100001,PLAN 05,2875,1,4533,1.235094,221,150
8.612700371,PLAN 06,2175.000082,1,4533,1.291905056,221,150
8.612700371,PLAN 06,2175.000082,1,4533,1.291905056,221,150
58.29437907,PLAN 06,13109.99979,1,4533,17.48831372,221,300
27.62593907,PLAN 06,6504.999795,1,4533,5.525187814,221,200
2.266500328,PLAN 06,375.0000724,1,4533,0.793275115,221,350
33.99750037,PLAN 06,8000.000082,1,4533,13.55367015,221,400
24.87189,PLAN 06,6505,1,4533,4.974378,221,200
28.24059,PLAN 06,6555,1,4533,8.472177,221,300
26.11958907,PLAN 06,6554.999795,1,4533,7.835876721,221,300
11.7858,PLAN 06,2875,1,4533,1.76787,221,150
8.444100001,PLAN 06,2875,1,4533,1.235094,221,150
4.306349957,PLAN 06,949.9999906,1,4533,1.076587489,221,250
8.612700371,PLAN 07,2175.000082,1,4533,1.291905056,221,150
8.612700371,PLAN 07,2175.000082,1,4533,1.291905056,221,150
28.24058907,PLAN 07,6554.999795,1,4533,8.472176721,221,300
25.81273907,PLAN 07,6504.999795,1,4533,5.162547814,221,200
1.133250328,PLAN 07,375.0000724,1,4533,0.396637615,221,350
34.90410037,PLAN 07,7950.000082,1,4533,13.96164015,221,400
23.54529,PLAN 07,6505,1,4533,4.709058,221,200
28.24059,PLAN 07,6555,1,4533,8.472177,221,300
26.11958907,PLAN 07,6554.999795,1,4533,7.835876721,221,300
11.7858,PLAN 07,2875,1,4533,1.76787,221,150
8.444100001,PLAN 07,2875,1,4533,1.235094,221,150
2.266500043,PLAN 08,400.0000094,1,4533,0.793275015,221,350
28.48990407,PLAN 08,6212.499795,1,4533,7.122476018,221,250
2.03985,PLAN 08,375,1,4533,0.7139475,221,350
22.41939,PLAN 08,6505,1,4533,5.5102845,221,250
26.2914,PLAN 08,5925,1,4533,7.88742,221,300
28.24058907,PLAN 08,6554.999795,1,4533,8.472176721,221,300
8.612700371,PLAN 08,2175.000082,1,4533,1.291905056,221,150
8.612700371,PLAN 08,2175.000082,1,4533,1.291905056,221,150
11.7858,PLAN 08,2875,1,4533,1.76787,221,150
8.444100001,PLAN 08,2875,1,4533,1.235094,221,150
28.73921907,PLAN 09,6139.999795,1,4533,7.184804768,221,250
22.41939,PLAN 09,6505,1,4533,5.5102845,221,250
28.24059,PLAN 09,6555,1,4533,8.472177,221,300
28.24058907,PLAN 09,6554.999795,1,4533,8.472176721,221,300
34.90410037,PLAN 09,7950.000082,1,4533,13.96164015,221,400
8.612700371,PLAN 09,2175.000082,1,4533,1.291905056,221,150
8.612700371,PLAN 09,2175.000082,1,4533,1.291905056,221,150
11.7858,PLAN 09,2875,1,4533,1.76787,221,150
8.444100001,PLAN 09,2875,1,4533,1.235094,221,150
28.73921907,PLAN 10,6139.999795,1,4533,7.184804768,221,250
2.266500285,PLAN 10,400.0000629,1,4533,0.7932751,221,350
22.41939,PLAN 10,6505,1,4533,5.510284487,221,250
56.17338,PLAN 10,13110,1,4533,16.852014,221,300
58.29438,PLAN 10,13110,1,4533,17.488314,221,300
32.18430033,PLAN 10,7950.000072,1,4533,12.87372013,221,400
8.612700327,PLAN 10,2175.000072,1,4533,1.291905049,221,150
8.612700327,PLAN 10,2175.000072,1,4533,1.291905049,221,150
11.7858,PLAN 10,2875,1,4533,1.76787,221,150
8.444100001,PLAN 10,2875,1,4533,1.235094,221,150
5.015,PLAN 11,2055,0,2360,0.3009,221,60
2.7618,PLAN 11,1980,0,2360,0.165708,221,60
4.6846,PLAN 11,2055,0,2360,0.281076,221,60
2.11500004,PLAN 11,400.0000094,1,4230,0.740250014,221,350
26.81819913,PLAN 11,6339.999795,1,4230,6.704549783,221,250
2.115000306,PLAN 11,400.0000724,1,4230,0.740250107,221,350
20.4408,PLAN 11,6705,1,4230,5.015637,221,250
26.3529,PLAN 11,6555,1,4230,7.90587,221,300
26.35289913,PLAN 11,6554.999795,1,4230,7.90586974,221,300
8.037000346,PLAN 11,2175.000082,1,4230,1.205550052,221,150
8.037000346,PLAN 11,2175.000082,1,4230,1.205550052,221,150
10.998,PLAN 11,2875,1,4230,1.6497,221,150
7.656300001,PLAN 11,2875,1,4230,1.116924,221,150
2.11500004,PLAN 13,400.0000094,1,4230,0.740250014,221,350
26.81819913,PLAN 13,6339.999795,1,4230,6.704549783,221,250
2.115000266,PLAN 13,500.0000629,1,4230,0.740250093,221,350
20.4408,PLAN 13,6705,1,4230,5.015636988,221,250
26.3529,PLAN 13,6555,1,4230,7.90587,221,300
26.3529,PLAN 13,6355,1,4230,7.90587,221,300
8.037000305,PLAN 13,2175.000072,1,4230,1.205550046,221,150
8.037000305,PLAN 13,2175.000072,1,4230,1.205550046,221,150
10.998,PLAN 13,2875,1,4230,1.6497,221,150
7.656300001,PLAN 13,2875,1,4230,1.116924,221,150
17.59988,PLAN 14,6505,1,4100,4.3526885,221,250
26.65985,PLAN 14,7510,1,3610,7.997955,221,300
22.4903,PLAN 14,6355,1,3610,6.74709,221,300
7.790000295,PLAN 14,2025.000072,1,4100,3.116000118,221,400
7.790000295,PLAN 14,2175.000072,1,4100,1.168500044,221,150
7.790000295,PLAN 14,2175.000072,1,4100,1.168500044,221,150
13.92,PLAN 14,2875,1,4800,2.088,221,150
7.98885,PLAN 14,2875,1,4800,1.182567,221,150
28.46724,PLAN 01,6280,1,4533,5.693448,221,200
7.4165,PLAN 01,2500,1,4533,1.4833,221,200
35.82985,PLAN 01,9850.000001,1,4533,7.165970001,221,200
44.25113,PLAN 01,11210,1,4533,8.850226,221,200
14.97608082,PLAN 01,3760.000205,1,4533,4.492824245,221,300
30.63560496,PLAN 01,8434.999991,1,4533,9.190681489,221,300
32.32462504,PLAN 01,7225.000009,1,4933,9.697387512,221,300
45.6069,PLAN 01,10200,1,5088,13.6720864,221,300
11.7858,PLAN 01,2875,1,4533,1.76787,221,150
8.4441,PLAN 01,2875,1,4533,1.235094,221,150
8.612700371,PLAN 01,2175.000082,1,4533,1.291905056,221,150
8.612700371,PLAN 01,2175.000082,1,4533,1.291905056,221,150
28.24058907,PLAN 01,6554.999795,1,4533,8.472176721,221,300
53.37977907,PLAN 01,13009.99979,1,4533,13.25038177,221,250
1.133250328,PLAN 01,375.0000724,1,4533,0.396637615,221,350
34.90410037,PLAN 01,7950.000082,1,4533,13.96164015,221,400
